device_id,timestamp,temperature,humidity,air_quality,particle_count,particle_size,shape,type,location,status
HumidiProbe_4,2024-12-01 14:06:28.463036,,62.73,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463040,,61.78,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463044,,68.16,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463048,,57.97,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463052,,34.45,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463055,,39.45,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463059,,40.74,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463063,,61.34,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463067,,50.56,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463071,,57.26,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463075,,38.43,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463079,,57.62,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.463083,,49.27,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463087,,57.8,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463090,,47.11,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.463094,,35.6,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463098,,37.52,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463102,,48.91,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463106,,57.48,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463110,,35.67,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463114,,61.55,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463117,,46.44,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463121,,38.74,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463125,,40.85,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463129,,31.33,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463133,,40.79,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463137,,48.81,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463141,,46.21,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463145,,35.68,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463149,,62.91,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463153,,46.27,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463157,,65.22,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463160,,36.9,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463165,,68.8,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.463169,,41.89,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463172,,37.74,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463176,,30.1,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463180,,45.66,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463184,,38.73,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463188,,33.22,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463191,,66.73,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463195,,45.97,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463199,,46.92,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463203,,68.68,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463207,,67.37,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463210,,41.61,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463214,,52.12,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463218,,66.86,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463222,,55.82,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463226,,42.55,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463229,,68.58,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.463233,,65.21,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463237,,63.24,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463241,,57.34,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463245,,38.06,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463249,,45.31,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463253,,55.98,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463256,,66.71,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463260,,49.93,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463264,,63.35,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463268,,37.8,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463272,,40.85,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463275,,64.35,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463292,,39.41,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463296,,41.83,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463301,,37.22,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463313,,48.24,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463317,,60.87,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463321,,43.22,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463325,,41.48,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463329,,55.4,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463333,,58.04,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463339,,46.02,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463343,,47.46,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463347,,39.71,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463351,,40.08,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463355,,30.82,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463359,,40.73,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463362,,64.74,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463366,,67.97,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463370,,48.07,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463374,,37.39,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463378,,53.26,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463381,,54.74,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463385,,67.41,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463389,,67.01,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.463393,,37.04,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463396,,44.02,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463400,,39.82,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463404,,47.71,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463408,,69.67,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463411,,39.7,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463415,,37.83,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463419,,54.11,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463423,,66.32,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463427,,38.23,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463430,,61.92,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.463435,,49.33,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463439,,50.06,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463443,,34.65,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463446,,38.63,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463450,,60.81,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463454,,61.95,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463458,,33.07,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463462,,67.61,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463465,,52.01,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463469,,30.93,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463473,,36.6,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463477,,64.12,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.463481,,33.93,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463485,,43.58,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.463488,,57.98,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463492,,41.5,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463496,,35.94,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463500,,62.77,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463504,,59.08,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463508,,41.96,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463512,,56.2,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463516,,32.4,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463520,,49.14,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463524,,42.6,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463528,,38.94,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463532,,37.19,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463536,,36.58,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463539,,55.9,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463543,,37.2,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463547,,54.52,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463551,,30.44,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463555,,58.23,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463559,,62.88,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463563,,32.07,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463567,,50.37,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463571,,50.77,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463575,,49.43,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463579,,63.31,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463582,,65.3,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463586,,40.66,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463590,,56.4,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463594,,31.47,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463598,,33.27,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463602,,62.66,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463606,,35.93,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463613,,67.5,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463617,,31.14,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463621,,32.86,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463625,,30.84,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463629,,50.46,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463633,,68.1,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463636,,57.42,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463640,,39.71,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463644,,49.6,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463648,,53.82,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463657,,51.71,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463664,,44.17,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463669,,40.01,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463675,,46.45,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463682,,44.03,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463689,,31.26,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463695,,43.33,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463699,,44.59,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463703,,37.63,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463707,,37.42,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463711,,58.17,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463715,,56.03,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463719,,46.02,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463723,,57.54,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463728,,56.06,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463732,,39.38,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463736,,49.88,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.463739,,32.28,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463743,,40.69,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463747,,44.95,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463751,,68.3,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463755,,69.31,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463759,,51.56,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463763,,68.41,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463767,,40.7,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463770,,50.12,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463774,,60.41,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463778,,33.14,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463782,,41.45,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463785,,33.4,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463789,,59.8,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463793,,39.19,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463797,,31.23,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463801,,59.59,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463804,,49.02,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463808,,65.48,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463812,,33.66,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463816,,54.28,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463820,,59.7,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463824,,63.11,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463828,,67.27,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463832,,46.71,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463836,,60.47,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463840,,57.03,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463844,,34.14,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463848,,35.0,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463852,,42.27,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463856,,53.93,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463859,,35.4,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463863,,42.47,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463867,,57.15,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463871,,68.45,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463874,,44.97,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463878,,31.74,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463882,,61.84,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463886,,34.38,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463889,,69.67,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463893,,37.89,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463898,,35.86,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463902,,33.13,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463906,,35.25,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463909,,37.97,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463913,,31.47,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463917,,35.46,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463921,,61.9,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.463925,,43.39,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463929,,46.25,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463933,,35.32,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463936,,51.24,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.463940,,44.85,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463944,,56.08,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.463948,,39.48,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463952,,32.04,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463956,,42.13,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463960,,35.76,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.463965,,36.2,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.463969,,35.0,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.463973,,65.59,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463977,,44.09,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.463980,,65.3,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463984,,47.95,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463989,,52.12,,,,,Humidity Probe,Unknown,Active
HumidiProbe_10,2024-12-01 14:06:28.463993,,51.47,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.463997,,36.79,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.464001,,50.04,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.464005,,54.33,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.464009,,64.43,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.464012,,34.94,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.464016,,47.23,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.464020,,59.03,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.464024,,69.67,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.464028,,36.04,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.464031,,65.55,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.464035,,64.23,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.464039,,55.63,,,,,Humidity Probe,Unknown,Active
HumidiProbe_5,2024-12-01 14:06:28.464043,,59.46,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.464046,,60.85,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.464050,,39.35,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.464054,,36.06,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.464058,,69.64,,,,,Humidity Probe,Unknown,Active
HumidiProbe_3,2024-12-01 14:06:28.464061,,68.5,,,,,Humidity Probe,Unknown,Active
HumidiProbe_6,2024-12-01 14:06:28.464065,,56.36,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.464069,,65.89,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.464073,,36.69,,,,,Humidity Probe,Unknown,Active
HumidiProbe_2,2024-12-01 14:06:28.464077,,43.23,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.464082,,31.57,,,,,Humidity Probe,Unknown,Active
HumidiProbe_9,2024-12-01 14:06:28.464085,,53.81,,,,,Humidity Probe,Unknown,Active
HumidiProbe_7,2024-12-01 14:06:28.464089,,43.62,,,,,Humidity Probe,Unknown,Active
HumidiProbe_4,2024-12-01 14:06:28.464093,,60.85,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.464097,,68.61,,,,,Humidity Probe,Unknown,Active
HumidiProbe_8,2024-12-01 14:06:28.464101,,65.61,,,,,Humidity Probe,Unknown,Active
HumidiProbe_1,2024-12-01 14:06:28.464105,,61.8,,,,,Humidity Probe,Unknown,Active
CleanMonitor_4,2024-12-01 14:06:28.464185,,,Poor,79.0,,,Air Quality Monitor,Unknown,Active
CleanMonitor_1,2024-12-01 14:06:28.464195,,,Poor,54.0,,,Air Quality Monitor,Unknown,Active
CleanMonitor_4,2024-12-01 14:06:28.464200,,,Good,74.0,,,Air Quality Monitor,Unknown,Active
CleanMonitor_4,2024-12-01 14:06:28.464205,,,Moderate,37.0,,,Air Quality Monitor,Unknown,Active
CleanMonitor_1,2024-12-01 14:06:28.464210,,,Good,44.0,,,Air Quality Monitor,Unknown,Active
CleanMonitor_1,2024-12-01 14:06:28.464215,,,Poor,37.0,,,Air Quality Monitor,Unknown,Active
CleanMonitor_4,2024-12-01 14:06:28.464219,,,Poor,42.0,,,Air Quality Monitor,Unknown,Active
CleanMonitor_5,2024-12-01 14:06:28.464224,,,Good,5.0,,,Air Quality Monitor,Unknown,Active
